name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
The Bombay Paratha Company,Pune,Kothrud,4.1,50+ ratings,['North Indian' 'Indian' 'Punjabi' 'Desserts' 'Beverages' 'Combo'],₹200 FOR TWO,67.0,False,81/2 Bharati Nagar Part 1Near Pooja Park  opp MCDonalds  Kothrud  Pune : 411038,Non-Veg,Low,Restaurant: The Bombay Paratha Company. Area: Kothrud. Cuisine: ['North Indian' 'Indian' 'Punjabi' 'Desserts' 'Beverages' 'Combo']. Budget: Low. Rating: 4.1. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: 81/2 Bharati Nagar Part 1Near Pooja Park  opp MCDonalds  Kothrud  Pune : 411038.
Cafe India,Pune,Kondhwa,4.3,100+ ratings,['Snacks' 'Fast Food' 'Street Food' 'Beverages'],₹200 FOR TWO,70.0,False,Cafe India Shop no 1 Kausar Baug Masjid Road Besides Arabian Bites Kondhwa,Non-Veg,Low,Restaurant: Cafe India. Area: Kondhwa. Cuisine: ['Snacks' 'Fast Food' 'Street Food' 'Beverages']. Budget: Low. Rating: 4.3. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: Cafe India Shop no 1 Kausar Baug Masjid Road Besides Arabian Bites Kondhwa.
Biryani Bowl,Pune,Kondhwa,3.1,20+ ratings,['Biryani' 'North Indian'],₹400 FOR TWO,73.0,False,Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048,Non-Veg,Medium,Restaurant: Biryani Bowl. Area: Kondhwa. Cuisine: ['Biryani' 'North Indian']. Budget: Medium. Rating: 3.1. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048.
Homely Meals @69,Pune,Kondhwa,4,100+ ratings,['Home Food'],₹150 FOR TWO,69.0,False,Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048,Non-Veg,Low,Restaurant: Homely Meals @69. Area: Kondhwa. Cuisine: ['Home Food']. Budget: Low. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 69.0 mins. Address: Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048.
DHABA CURRY,Pune,Kondhwa,3.2,20+ ratings,['North Indian' 'Chinese' 'Biryani'],₹300 FOR TWO,70.0,False,Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048,Non-Veg,Medium,Restaurant: DHABA CURRY. Area: Kondhwa. Cuisine: ['North Indian' 'Chinese' 'Biryani']. Budget: Medium. Rating: 3.2. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048.
DESI HANDI,Pune,Kondhwa,--,Too Few Ratings,['North Indian' 'Chinese' 'Biryani'],₹300 FOR TWO,78.0,False,Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048,Non-Veg,Medium,Restaurant: DESI HANDI. Area: Kondhwa. Cuisine: ['North Indian' 'Chinese' 'Biryani']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 78.0 mins. Address: Shop No. 1 Mariyam Paradise SN 11 Opp Lifeline Hospital Kausar Bagh Kondhwa Pune Maharashtra 411048.
SUPERMAN MOMOS,Pune,kothrud,3.9,20+ ratings,['Chinese' 'Tibetan' 'Nepalese' 'Tandoor' 'Pizzas' 'Snacks' 'Beverages'],₹150 FOR TWO,67.0,False,sn 14/1a hingane bk / karvenagar datta digambar colony Karve Nagar Pune PMC Maharashtra - 411051,Non-Veg,Low,Restaurant: SUPERMAN MOMOS. Area: kothrud. Cuisine: ['Chinese' 'Tibetan' 'Nepalese' 'Tandoor' 'Pizzas' 'Snacks' 'Beverages']. Budget: Low. Rating: 3.9. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: sn 14/1a hingane bk / karvenagar datta digambar colony Karve Nagar Pune PMC Maharashtra - 411051.
Deepa's Mess,Pune,Hadapsar,4.4,100+ ratings,['Indian'],₹200 FOR TWO,73.0,True,Shop B-5 Suryaloak Nagri Near Yash Honda Showroom Yaiduwadi Hadapsar Pune,Veg,Low,Restaurant: Deepa's Mess. Area: Hadapsar. Cuisine: ['Indian']. Budget: Low. Rating: 4.4. Reviews: 100+ ratings. Diet: Veg. Delivery: 73.0 mins. Address: Shop B-5 Suryaloak Nagri Near Yash Honda Showroom Yaiduwadi Hadapsar Pune.
Arabian Grills,Pune,Kondhwa,3.7,20+ ratings,['Indian'],₹300 FOR TWO,80.0,False,42 Shree Vardhaman Nagar Asharaf Nagar Meeta Nagar Kondhwa Pune Maharashtra 411048 India,Non-Veg,Medium,Restaurant: Arabian Grills. Area: Kondhwa. Cuisine: ['Indian']. Budget: Medium. Rating: 3.7. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 80.0 mins. Address: 42 Shree Vardhaman Nagar Asharaf Nagar Meeta Nagar Kondhwa Pune Maharashtra 411048 India.
Dessertto,Pune,Mohammed Wadi,4,100+ ratings,['Bakery' 'Ice Cream' 'Beverages'],₹200 FOR TWO,72.0,False,Sr no 19/3  Shop no B / 3  Green Acres Co Op Housing Soc Ltd   Salunkhe vihar road Kondhwa Khurd Pune - 411048,Non-Veg,Low,Restaurant: Dessertto. Area: Mohammed Wadi. Cuisine: ['Bakery' 'Ice Cream' 'Beverages']. Budget: Low. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 72.0 mins. Address: Sr no 19/3  Shop no B / 3  Green Acres Co Op Housing Soc Ltd   Salunkhe vihar road Kondhwa Khurd Pune - 411048.
