name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
LA VERA PIZZARA,Kolkata,Paikpara,--,Too Few Ratings,['Snacks' 'Pizzas' 'Beverages'],₹400 FOR TWO,77.0,False,14/B Bir Para Paikpara Kolkata West Bengal 700030 India,Non-Veg,Medium,Restaurant: LA VERA PIZZARA. Area: Paikpara. Cuisine: ['Snacks' 'Pizzas' 'Beverages']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 77.0 mins. Address: 14/B Bir Para Paikpara Kolkata West Bengal 700030 India.
Aminia Restaurant- Golpark,Kolkata,Gariahat,4.3,1000+ ratings,['Biryani' 'Mughlai' 'North Indian' 'Indian' 'Kebabs' 'Tandoor'],₹500 FOR TWO,67.0,False,56 Ballygunge GardensGolpark Kolkata,Non-Veg,Medium,Restaurant: Aminia Restaurant- Golpark. Area: Gariahat. Cuisine: ['Biryani' 'Mughlai' 'North Indian' 'Indian' 'Kebabs' 'Tandoor']. Budget: Medium. Rating: 4.3. Reviews: 1000+ ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: 56 Ballygunge GardensGolpark Kolkata.
Bianco,Kolkata,Ballygunge,4.4,50+ ratings,['Continental'],₹900 FOR TWO,71.0,False,29 P C Sorcar Sarani (9/9 Ekdalia Road) Kolkata BOROUGH- VIII KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal 700019,Non-Veg,High,Restaurant: Bianco. Area: Ballygunge. Cuisine: ['Continental']. Budget: High. Rating: 4.4. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: 29 P C Sorcar Sarani (9/9 Ekdalia Road) Kolkata BOROUGH- VIII KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal 700019.
Plush 28,Kolkata,Bidhannagar,4.4,20+ ratings,['Indian' 'Chinese' 'Oriental' 'Italian'],₹1200 FOR TWO,63.0,True,AD 58 Sector 1 Salt lake,Veg,Low,Restaurant: Plush 28. Area: Bidhannagar. Cuisine: ['Indian' 'Chinese' 'Oriental' 'Italian']. Budget: Low. Rating: 4.4. Reviews: 20+ ratings. Diet: Veg. Delivery: 63.0 mins. Address: AD 58 Sector 1 Salt lake.
Ammini,Kolkata,Ballygunge,4.3,100+ ratings,['South Indian' 'Kerala'],₹500 FOR TWO,69.0,False,22 1C  Monoharpukur Road  Near Sarat Bose Road  Hazra  Kolkata,Non-Veg,Medium,Restaurant: Ammini. Area: Ballygunge. Cuisine: ['South Indian' 'Kerala']. Budget: Medium. Rating: 4.3. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 69.0 mins. Address: 22 1C  Monoharpukur Road  Near Sarat Bose Road  Hazra  Kolkata.
China Whites,Kolkata,Ballygunge,4.1,50+ ratings,['Indian' 'Chinese'],₹1000 FOR TWO,73.0,False,14/6 Gariahat Road Near Pantaloons Gariahat Kolkata,Non-Veg,Low,Restaurant: China Whites. Area: Ballygunge. Cuisine: ['Indian' 'Chinese']. Budget: Low. Rating: 4.1. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: 14/6 Gariahat Road Near Pantaloons Gariahat Kolkata.
Desi Champaran Meat,Kolkata,Salt Lake,--,Too Few Ratings,['North Indian' 'Indian' 'Tandoor' 'Desserts'],₹300 FOR TWO,69.0,False,FE-13 SALT LAKE CITY GROUND FLOOR  SECTOR--III KOLKATA WARD NO-16  BIDHANNAGAR-RAJARHAT MUNICIPAL  CORPORATION North Twenty Four  Parganas West Bengal - 700106,Non-Veg,Medium,Restaurant: Desi Champaran Meat. Area: Salt Lake. Cuisine: ['North Indian' 'Indian' 'Tandoor' 'Desserts']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 69.0 mins. Address: FE-13 SALT LAKE CITY GROUND FLOOR  SECTOR--III KOLKATA WARD NO-16  BIDHANNAGAR-RAJARHAT MUNICIPAL  CORPORATION North Twenty Four  Parganas West Bengal - 700106.
Flavourable,Kolkata,Manohar Pukur Road,--,Too Few Ratings,['Chinese' 'North Indian' 'Beverages'],₹300 FOR TWO,70.0,False,Unknown,Non-Veg,Medium,Restaurant: Flavourable. Area: Manohar Pukur Road. Cuisine: ['Chinese' 'North Indian' 'Beverages']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: Unknown.
Anir's,Kolkata,Sreebhumi,4.2,100+ ratings,['Mughlai' 'Chinese' 'Tandoor' 'Biryani' 'Fast Food'],₹400 FOR TWO,72.0,False,48 Cannel street Sreebhumi Beside Style Saloon Kolkata 700048,Non-Veg,Medium,Restaurant: Anir's. Area: Sreebhumi. Cuisine: ['Mughlai' 'Chinese' 'Tandoor' 'Biryani' 'Fast Food']. Budget: Medium. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 72.0 mins. Address: 48 Cannel street Sreebhumi Beside Style Saloon Kolkata 700048.
Crystaline,Kolkata,Ballygunge,4.4,20+ ratings,['North Indian' 'Chinese' 'Tandoor'],₹400 FOR TWO,72.0,False,15/1A Gariahat Road Gariahat Kolkata,Non-Veg,Medium,Restaurant: Crystaline. Area: Ballygunge. Cuisine: ['North Indian' 'Chinese' 'Tandoor']. Budget: Medium. Rating: 4.4. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 72.0 mins. Address: 15/1A Gariahat Road Gariahat Kolkata.
MiniHut,Kolkata,Ballygunge,4.6,100+ ratings,['Chinese'],₹500 FOR TWO,69.0,False,8/12 Cornfield Road Ballygunge Kolkata,Non-Veg,Medium,Restaurant: MiniHut. Area: Ballygunge. Cuisine: ['Chinese']. Budget: Medium. Rating: 4.6. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 69.0 mins. Address: 8/12 Cornfield Road Ballygunge Kolkata.
Flurys,Kolkata,Ekdalia,4.7,20+ ratings,['Desserts' 'Bakery' 'Snacks'],₹400 FOR TWO,60.0,False,3A PC Sorcar Road Ekdalia Road Kolkata-700019,Non-Veg,Medium,Restaurant: Flurys. Area: Ekdalia. Cuisine: ['Desserts' 'Bakery' 'Snacks']. Budget: Medium. Rating: 4.7. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 60.0 mins. Address: 3A PC Sorcar Road Ekdalia Road Kolkata-700019.
The Steak & Grill,Kolkata,Bidhannagar,4.2,100+ ratings,['Continental' 'European'],₹1100 FOR TWO,65.0,False,FE-12 Sector 3 Salt Lake,Non-Veg,Low,Restaurant: The Steak & Grill. Area: Bidhannagar. Cuisine: ['Continental' 'European']. Budget: Low. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 65.0 mins. Address: FE-12 Sector 3 Salt Lake.
Red Bamboo Shoot Restaurant,Kolkata,Tiljala,4.1,100+ ratings,['Chinese' 'Thai'],₹500 FOR TWO,63.0,False,7/3 C.N. Roy Road Near SD Academy Picnic Garden Kolkata,Non-Veg,Medium,Restaurant: Red Bamboo Shoot Restaurant. Area: Tiljala. Cuisine: ['Chinese' 'Thai']. Budget: Medium. Rating: 4.1. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 63.0 mins. Address: 7/3 C.N. Roy Road Near SD Academy Picnic Garden Kolkata.
swad bodol,Kolkata,Lake Town,3.9,20+ ratings,['North Indian' 'Chinese'],₹300 FOR TWO,73.0,False,208 Canal Street Shreebhumi Lake Town Kolkata,Non-Veg,Medium,Restaurant: swad bodol. Area: Lake Town. Cuisine: ['North Indian' 'Chinese']. Budget: Medium. Rating: 3.9. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: 208 Canal Street Shreebhumi Lake Town Kolkata.
RIMJHIM CAFE,Kolkata,Dumdum,--,Too Few Ratings,['Chinese' 'Beverages' 'Ice Cream'],₹300 FOR TWO,70.0,False,112 JESSORE ROAD PS-LAKE TOWN KOLKATA WARD NO-30 SOUTH DUM DUM MUNICIPALITY North Twenty Four Parganas West Bengal - 700089,Non-Veg,Medium,Restaurant: RIMJHIM CAFE. Area: Dumdum. Cuisine: ['Chinese' 'Beverages' 'Ice Cream']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: 112 JESSORE ROAD PS-LAKE TOWN KOLKATA WARD NO-30 SOUTH DUM DUM MUNICIPALITY North Twenty Four Parganas West Bengal - 700089.
Fly Kouzina,Kolkata,Bidhannagar,4.2,100+ ratings,['Italian' 'Chinese' 'North Indian' 'Biryani' 'Kebabs' 'Healthy Food' 'Beverages' 'Desserts'],₹1000 FOR TWO,63.0,True,AD 73 Near BD Market Bus Stop Sector 1 Sector 1 Salt Lake 700064,Veg,Low,Restaurant: Fly Kouzina. Area: Bidhannagar. Cuisine: ['Italian' 'Chinese' 'North Indian' 'Biryani' 'Kebabs' 'Healthy Food' 'Beverages' 'Desserts']. Budget: Low. Rating: 4.2. Reviews: 100+ ratings. Diet: Veg. Delivery: 63.0 mins. Address: AD 73 Near BD Market Bus Stop Sector 1 Sector 1 Salt Lake 700064.
Kouzina Marine,Kolkata,Bidhannagar,4.1,100+ ratings,['North Indian' 'Chinese' 'Italian' 'Biryani' 'Healthy Food' 'Kebabs' 'Beverages' 'Desserts'],₹1000 FOR TWO,60.0,True,BD 29 Sector 1 Salt Lake Kolkata-700064,Veg,Low,Restaurant: Kouzina Marine. Area: Bidhannagar. Cuisine: ['North Indian' 'Chinese' 'Italian' 'Biryani' 'Healthy Food' 'Kebabs' 'Beverages' 'Desserts']. Budget: Low. Rating: 4.1. Reviews: 100+ ratings. Diet: Veg. Delivery: 60.0 mins. Address: BD 29 Sector 1 Salt Lake Kolkata-700064.
KARIMS (Original from Jama Masjid Delhi 6),Kolkata,Salt Lake,4.2,100+ ratings,['Biryani' 'Desserts'],₹800 FOR TWO,63.0,False,AD-53 near Tank No 4 AD Block Sector 1 Bidhannagar Kolkata West Bengal 700064 India,Non-Veg,High,Restaurant: KARIMS (Original from Jama Masjid Delhi 6). Area: Salt Lake. Cuisine: ['Biryani' 'Desserts']. Budget: High. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 63.0 mins. Address: AD-53 near Tank No 4 AD Block Sector 1 Bidhannagar Kolkata West Bengal 700064 India.
Ekdalia Cocina,Kolkata,Ballygunge,4.5,100+ ratings,['Continental' 'Chinese'],₹500 FOR TWO,75.0,False,4/2 Ekdalia Rd Ekdalia Ballygunge Kolkata West Bengal 700019 India,Non-Veg,Medium,Restaurant: Ekdalia Cocina. Area: Ballygunge. Cuisine: ['Continental' 'Chinese']. Budget: Medium. Rating: 4.5. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 75.0 mins. Address: 4/2 Ekdalia Rd Ekdalia Ballygunge Kolkata West Bengal 700019 India.
Wasabee Deshapriya Park,Kolkata,Kalighat,3.9,100+ ratings,['Japanese' 'Chinese' 'Thai' 'Malaysian' 'Indonesian' 'Burmese' 'Singaporean'],₹1000 FOR TWO,74.0,False,174A Motilal nehru road.,Non-Veg,Low,Restaurant: Wasabee Deshapriya Park. Area: Kalighat. Cuisine: ['Japanese' 'Chinese' 'Thai' 'Malaysian' 'Indonesian' 'Burmese' 'Singaporean']. Budget: Low. Rating: 3.9. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 74.0 mins. Address: 174A Motilal nehru road..
TWISTY,Kolkata,Bidhannagar,4.4,50+ ratings,['Beverages' 'Ice Cream' 'Desserts'],₹300 FOR TWO,57.0,False,BD-199 SECTOR 1 SALT LAKE WARD NO-39 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal 700064,Non-Veg,Medium,Restaurant: TWISTY. Area: Bidhannagar. Cuisine: ['Beverages' 'Ice Cream' 'Desserts']. Budget: Medium. Rating: 4.4. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 57.0 mins. Address: BD-199 SECTOR 1 SALT LAKE WARD NO-39 BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION North Twenty Four Parganas West Bengal 700064.
Banana Leaf@Komala Vilas,Kolkata,Kalighat,4.5,1000+ ratings,['South Indian'],₹200 FOR TWO,68.0,True,73 & 75 Lake Market Area Kolkata,Veg,Low,Restaurant: Banana Leaf@Komala Vilas. Area: Kalighat. Cuisine: ['South Indian']. Budget: Low. Rating: 4.5. Reviews: 1000+ ratings. Diet: Veg. Delivery: 68.0 mins. Address: 73 & 75 Lake Market Area Kolkata.
Momo's Point,Kolkata,Topsia,3.6,20+ ratings,['Chinese' 'Tibetan' 'Snacks'],₹150 FOR TWO,67.0,False,14/8 Chowbaga Road Picnic Garden Near 42 Bus Stand Kolkata-700039,Non-Veg,Low,Restaurant: Momo's Point. Area: Topsia. Cuisine: ['Chinese' 'Tibetan' 'Snacks']. Budget: Low. Rating: 3.6. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: 14/8 Chowbaga Road Picnic Garden Near 42 Bus Stand Kolkata-700039.
DENZONG KITCHEN-A UNIT OF BLUE STAR RESTUARANT,Kolkata,SanityTestArea,--,Too Few Ratings,['Biryani' 'Mughlai'],₹500 FOR TWO,79.0,False,2A CHOBAGHA ROAD WARD NO.66BOROUGH-VIIKOLKATA  MUNICIPAL CORPORATIONKolkataWest Bengal-700039,Non-Veg,Medium,Restaurant: DENZONG KITCHEN-A UNIT OF BLUE STAR RESTUARANT. Area: SanityTestArea. Cuisine: ['Biryani' 'Mughlai']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 79.0 mins. Address: 2A CHOBAGHA ROAD WARD NO.66BOROUGH-VIIKOLKATA  MUNICIPAL CORPORATIONKolkataWest Bengal-700039.
The London Nail Art & Cafe,Kolkata,Lake Town,3.9,50+ ratings,['Beverages' 'Desserts' 'Pastas' 'Pizzas' 'Continental' 'American' 'Snacks'],₹300 FOR TWO,73.0,False,253 Block B Sreebhumi Lake Town Kolkata West Bengal 700089,Non-Veg,Medium,Restaurant: The London Nail Art & Cafe. Area: Lake Town. Cuisine: ['Beverages' 'Desserts' 'Pastas' 'Pizzas' 'Continental' 'American' 'Snacks']. Budget: Medium. Rating: 3.9. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: 253 Block B Sreebhumi Lake Town Kolkata West Bengal 700089.
Diwan Food Court,Kolkata,Lake Town,2.3,20+ ratings,['Combo' 'North Indian'],₹300 FOR TWO,76.0,False,318 S.K.DEB ROAD LAKE TOWN KOLKATA - 48WORD 31 District - North Twenty Four Parganas STATE - West Bengal,Non-Veg,Medium,Restaurant: Diwan Food Court. Area: Lake Town. Cuisine: ['Combo' 'North Indian']. Budget: Medium. Rating: 2.3. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 76.0 mins. Address: 318 S.K.DEB ROAD LAKE TOWN KOLKATA - 48WORD 31 District - North Twenty Four Parganas STATE - West Bengal.
Dil Desi Dhaba,Kolkata,Tiljala,3.8,50+ ratings,['North Indian' 'Biryani' 'Mughlai' 'Snacks'],₹400 FOR TWO,70.0,False,5 Chowbhagha Road CN Roy Road Picnic Garden Kolkata-700016,Non-Veg,Medium,Restaurant: Dil Desi Dhaba. Area: Tiljala. Cuisine: ['North Indian' 'Biryani' 'Mughlai' 'Snacks']. Budget: Medium. Rating: 3.8. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 70.0 mins. Address: 5 Chowbhagha Road CN Roy Road Picnic Garden Kolkata-700016.
KATHI JUNCTION,Kolkata,Lake Town,4.2,100+ ratings,['Indian' 'Fast Food' 'North Indian'],₹300 FOR TWO,68.0,False,687 BLOCK A LAKE TOWN KOLKATA 700089 WARD NO 30 SOUTH DUM DUM MUNICIPALITY North 24 Parganas West Bengal 700089,Non-Veg,Medium,Restaurant: KATHI JUNCTION. Area: Lake Town. Cuisine: ['Indian' 'Fast Food' 'North Indian']. Budget: Medium. Rating: 4.2. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 68.0 mins. Address: 687 BLOCK A LAKE TOWN KOLKATA 700089 WARD NO 30 SOUTH DUM DUM MUNICIPALITY North 24 Parganas West Bengal 700089.
Blu Orchid,Kolkata,Ballygunge,4.4,100+ ratings,['Chinese'],₹500 FOR TWO,75.0,False,29/1 panditiya road South Kolkata 700029,Non-Veg,Medium,Restaurant: Blu Orchid. Area: Ballygunge. Cuisine: ['Chinese']. Budget: Medium. Rating: 4.4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 75.0 mins. Address: 29/1 panditiya road South Kolkata 700029.
Kusum's Kitchen,Kolkata,Lake Town,3.4,20+ ratings,['Indian'],₹400 FOR TWO,76.0,True,Shalini Diwan 30 S. K. Deb Road Near Nautun Pally Shiv Mandir KolkataNorth Twenty Four ParganasWest Bengal - 700048,Veg,Medium,Restaurant: Kusum's Kitchen. Area: Lake Town. Cuisine: ['Indian']. Budget: Medium. Rating: 3.4. Reviews: 20+ ratings. Diet: Veg. Delivery: 76.0 mins. Address: Shalini Diwan 30 S. K. Deb Road Near Nautun Pally Shiv Mandir KolkataNorth Twenty Four ParganasWest Bengal - 700048.
Bijoli Grill Foods Corner,Kolkata,Kalighat,4,500+ ratings,['Indian' 'Fast Food' 'Chinese' 'Tandoor' 'Snacks' 'Biryani'],₹300 FOR TWO,66.0,False,42 Sadananda Road Kalighat Kolkata,Non-Veg,Medium,Restaurant: Bijoli Grill Foods Corner. Area: Kalighat. Cuisine: ['Indian' 'Fast Food' 'Chinese' 'Tandoor' 'Snacks' 'Biryani']. Budget: Medium. Rating: 4. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 66.0 mins. Address: 42 Sadananda Road Kalighat Kolkata.
Aaharadi,Kolkata,Lake Town,--,Too Few Ratings,['Chinese' 'Indian'],₹300 FOR TWO,75.0,False,155 S K DEB ROAD NO-3 PALLYSREE COLONY KOLKATAWARD NO-31NORTH 24 PARGANAS-700048,Non-Veg,Medium,Restaurant: Aaharadi. Area: Lake Town. Cuisine: ['Chinese' 'Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 75.0 mins. Address: 155 S K DEB ROAD NO-3 PALLYSREE COLONY KOLKATAWARD NO-31NORTH 24 PARGANAS-700048.
Tamarind,Kolkata,Kalighat,4.4,100+ ratings,['North Indian' 'South Indian'],₹1100 FOR TWO,73.0,False,177 Sarat Bose Road Desapriya Park  Kolkata India,Non-Veg,Low,Restaurant: Tamarind. Area: Kalighat. Cuisine: ['North Indian' 'South Indian']. Budget: Low. Rating: 4.4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 73.0 mins. Address: 177 Sarat Bose Road Desapriya Park  Kolkata India.
Chaccha Jaan - Biryani Kebabs & Curries,Kolkata,Tiljala,4.1,500+ ratings,['Biryani' 'North Indian' 'Mughlai' 'Kebabs'],₹400 FOR TWO,67.0,False,5 Chowbhagha Road CN Roy Road Picnic Garden Kolkata,Non-Veg,Medium,Restaurant: Chaccha Jaan - Biryani Kebabs & Curries. Area: Tiljala. Cuisine: ['Biryani' 'North Indian' 'Mughlai' 'Kebabs']. Budget: Medium. Rating: 4.1. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: 5 Chowbhagha Road CN Roy Road Picnic Garden Kolkata.
CLOUD26,Kolkata,Alipore,--,Too Few Ratings,['Chinese' 'Continental' 'Pastas' 'Snacks'],₹300 FOR TWO,77.0,False,42 KALI TEMPLE ROAD WARD NO-83 BOROUGH- VIII KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal - 700026,Non-Veg,Medium,Restaurant: CLOUD26. Area: Alipore. Cuisine: ['Chinese' 'Continental' 'Pastas' 'Snacks']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 77.0 mins. Address: 42 KALI TEMPLE ROAD WARD NO-83 BOROUGH- VIII KOLKATA MUNICIPAL CORPORATION Kolkata West Bengal - 700026.
ADI SREE HARI MISTANNA BHANDAR,Kolkata,Kalighat,4.5,1000+ ratings,['Sweets' 'Desserts' 'Combo' 'Snacks'],₹100 FOR TWO,63.0,True,25A Kali Temple Road Kalighat Kolkata West Bengal India,Veg,Low,Restaurant: ADI SREE HARI MISTANNA BHANDAR. Area: Kalighat. Cuisine: ['Sweets' 'Desserts' 'Combo' 'Snacks']. Budget: Low. Rating: 4.5. Reviews: 1000+ ratings. Diet: Veg. Delivery: 63.0 mins. Address: 25A Kali Temple Road Kalighat Kolkata West Bengal India.
The Sonnet,Kolkata,Bidhannagar,--,Too Few Ratings,['Indian' 'Chinese' 'Continental'],₹1200 FOR TWO,67.0,False,The Sonnet Dd 8 Sector 1 Salt Lake,Non-Veg,Low,Restaurant: The Sonnet. Area: Bidhannagar. Cuisine: ['Indian' 'Chinese' 'Continental']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 67.0 mins. Address: The Sonnet Dd 8 Sector 1 Salt Lake.
De Sovrani,Kolkata,Near City Centre 1 Petrol Pump,--,Too Few Ratings,['Indian' 'Chinese' 'Continental'],₹800 FOR TWO,64.0,False,DD 21 Sector 1 Salt Lake City Kolkata,Non-Veg,High,Restaurant: De Sovrani. Area: Near City Centre 1 Petrol Pump. Cuisine: ['Indian' 'Chinese' 'Continental']. Budget: High. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 64.0 mins. Address: DD 21 Sector 1 Salt Lake City Kolkata.
Biryan - Flavour Of Nawabs,Kolkata,Kalighat,4.1,20+ ratings,['Biryani'],₹300 FOR TWO,68.0,False,3 GREEK CHURCH ROW KOLKATA-700026KOLKATA MUNICIPAL CORPORATION Kolkata(West Bengal) - 700026,Non-Veg,Medium,Restaurant: Biryan - Flavour Of Nawabs. Area: Kalighat. Cuisine: ['Biryani']. Budget: Medium. Rating: 4.1. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 68.0 mins. Address: 3 GREEK CHURCH ROW KOLKATA-700026KOLKATA MUNICIPAL CORPORATION Kolkata(West Bengal) - 700026.
BHAIJAAN'S,Kolkata,SanityTestArea,--,Too Few Ratings,['Biryani' 'North Indian' 'Chinese'],₹300 FOR TWO,78.0,False,2/1 CHOWBAGA ROAD WARD NO 66 KOLKATA BOROUGH-VII KOLKATA MUNICIPAL CORPORATION KOLKATA WEST BENGAL-700039,Non-Veg,Medium,Restaurant: BHAIJAAN'S. Area: SanityTestArea. Cuisine: ['Biryani' 'North Indian' 'Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 78.0 mins. Address: 2/1 CHOWBAGA ROAD WARD NO 66 KOLKATA BOROUGH-VII KOLKATA MUNICIPAL CORPORATION KOLKATA WEST BENGAL-700039.
PHUCHKA KING,Kolkata,Tiljala,3,20+ ratings,['Chaat'],₹100 FOR TWO,79.0,True,2/1 chowbaga road kolkata 700039,Veg,Low,Restaurant: PHUCHKA KING. Area: Tiljala. Cuisine: ['Chaat']. Budget: Low. Rating: 3. Reviews: 20+ ratings. Diet: Veg. Delivery: 79.0 mins. Address: 2/1 chowbaga road kolkata 700039.
Ruma's Kitchen,Kolkata,Gariahat,4,100+ ratings,['Bengali' 'Thalis' 'Indian' 'Chinese'],₹250 FOR TWO,71.0,False,21B Moni Mukherjee Road Gariahat Kolkata,Non-Veg,Low,Restaurant: Ruma's Kitchen. Area: Gariahat. Cuisine: ['Bengali' 'Thalis' 'Indian' 'Chinese']. Budget: Low. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: 21B Moni Mukherjee Road Gariahat Kolkata.
Rasoi Jalpan,Kolkata,Lake Town,4.4,50+ ratings,['Indian'],₹200 FOR TWO,71.0,True,119 Lake Town Block B Kolkata-700089,Veg,Low,Restaurant: Rasoi Jalpan. Area: Lake Town. Cuisine: ['Indian']. Budget: Low. Rating: 4.4. Reviews: 50+ ratings. Diet: Veg. Delivery: 71.0 mins. Address: 119 Lake Town Block B Kolkata-700089.
SAMBHAR CHUTNEY,Kolkata,Bidhannagar,4.4,20+ ratings,['South Indian' 'Beverages'],₹300 FOR TWO,71.0,False,Net Guru Private Limited GP Block Sector V Bidhannagar Kolkata West Bengal India,Non-Veg,Medium,Restaurant: SAMBHAR CHUTNEY. Area: Bidhannagar. Cuisine: ['South Indian' 'Beverages']. Budget: Medium. Rating: 4.4. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: Net Guru Private Limited GP Block Sector V Bidhannagar Kolkata West Bengal India.
Rasna Buzz,Kolkata,Salt Lake,4.3,20+ ratings,['American' 'Pizzas' 'Fast Food' 'Juices' 'Salads' 'Pastas' 'Snacks' 'Beverages' 'Street Food'],₹250 FOR TWO,71.0,False,AE 345 NR KWALITY MORE SECTOR 1 SALT LAKE KOLKATA 700064,Non-Veg,Low,Restaurant: Rasna Buzz. Area: Salt Lake. Cuisine: ['American' 'Pizzas' 'Fast Food' 'Juices' 'Salads' 'Pastas' 'Snacks' 'Beverages' 'Street Food']. Budget: Low. Rating: 4.3. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: AE 345 NR KWALITY MORE SECTOR 1 SALT LAKE KOLKATA 700064.
Bowl Mein,Kolkata,Kestopur,4.1,500+ ratings,['Biryani' 'Indian' 'Chinese' 'Bowl Company' ' Keventers & more'],₹200 FOR TWO,71.0,False,Naskar Tower AD 124 Kestopur Rabindrapally Kolkata - 700101,Non-Veg,Low,Restaurant: Bowl Mein. Area: Kestopur. Cuisine: ['Biryani' 'Indian' 'Chinese' 'Bowl Company' ' Keventers & more']. Budget: Low. Rating: 4.1. Reviews: 500+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: Naskar Tower AD 124 Kestopur Rabindrapally Kolkata - 700101.
Sare Chuattar,Kolkata,Kalighat,4.2,20+ ratings,['Bengali'],₹450 FOR TWO,71.0,False,213 Sarat Bose Road Opposite Post Office Southern Avenue Kolkata,Non-Veg,Medium,Restaurant: Sare Chuattar. Area: Kalighat. Cuisine: ['Bengali']. Budget: Medium. Rating: 4.2. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: 213 Sarat Bose Road Opposite Post Office Southern Avenue Kolkata.
The Yellow Turtle,Kolkata,South Kolkata,4.4,100+ ratings,['Asian' 'Chinese' 'Continental'],₹300 FOR TWO,71.0,False,P-596 HEMANTA MUKHOPADHYAY SARANI  KOLKATA - 700029 KOLKATA MUNICIPAL  CORPORATION Kolkata West Bengal-700029,Non-Veg,Medium,Restaurant: The Yellow Turtle. Area: South Kolkata. Cuisine: ['Asian' 'Chinese' 'Continental']. Budget: Medium. Rating: 4.4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: P-596 HEMANTA MUKHOPADHYAY SARANI  KOLKATA - 700029 KOLKATA MUNICIPAL  CORPORATION Kolkata West Bengal-700029.
Denzong Delight,Kolkata,Lake Town,4,100+ ratings,['Chinese' 'Tibetan'],₹200 FOR TWO,71.0,False,Subway Sreebhumi Lake Town Kolkata West Bengal India,Non-Veg,Low,Restaurant: Denzong Delight. Area: Lake Town. Cuisine: ['Chinese' 'Tibetan']. Budget: Low. Rating: 4. Reviews: 100+ ratings. Diet: Non-Veg. Delivery: 71.0 mins. Address: Subway Sreebhumi Lake Town Kolkata West Bengal India.
