name,city,area,avgrating,totalratingsstring,cuisines,costfortwostrings,deliverytime,veg,address,diet,price_level,rag_text
Spice Grill,Mumbai,Kurla,--,Too Few Ratings,['Chinese'  'Tandoor'  'Fast Food'  'Indian'],₹200 FOR TWO,49.0,False,Shop No 13  Building No 81  Tilak Nagar West  next to Nobel Medical  Chembur West  Tilak Nagar  Chembur  Mumbai  Maharashtra 400089  India,Non-Veg,Low,Restaurant: Spice Grill. Area: Kurla. Cuisine: ['Chinese'  'Tandoor'  'Fast Food'  'Indian']. Budget: Low. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 49.0 mins. Address: Shop No 13  Building No 81  Tilak Nagar West  next to Nobel Medical  Chembur West  Tilak Nagar  Chembur  Mumbai  Maharashtra 400089  India.
Hotel Nityanand,Mumbai,Marol Sakinaka,3.7,20+ ratings,['Indian'  'Chinese'],₹800 FOR TWO,38.0,False,A-1  Andheri - Kurla Rd Safed Pul  Andheri - Kurla Rd  Safed Pul  Saki Naka  Mumbai  Maharashtra 400072  India,Non-Veg,High,Restaurant: Hotel Nityanand. Area: Marol Sakinaka. Cuisine: ['Indian'  'Chinese']. Budget: High. Rating: 3.7. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 38.0 mins. Address: A-1  Andheri - Kurla Rd Safed Pul  Andheri - Kurla Rd  Safed Pul  Saki Naka  Mumbai  Maharashtra 400072  India.
AJ's Bistro,Mumbai,Kurla,--,Too Few Ratings,['Fast Food'  'Italian'  'Mexican'  'Beverages'],₹800 FOR TWO,37.0,True,75-B  Chembur West  Tilak Nagar  Kurla  Mumbai  Maharashtra 400089  India,Veg,High,Restaurant: AJ's Bistro. Area: Kurla. Cuisine: ['Fast Food'  'Italian'  'Mexican'  'Beverages']. Budget: High. Rating: --. Reviews: Too Few Ratings. Diet: Veg. Delivery: 37.0 mins. Address: 75-B  Chembur West  Tilak Nagar  Kurla  Mumbai  Maharashtra 400089  India.
Hotel Sadichha,Mumbai,Santacruz East,4.2,50+ ratings,['North Indian'  'Chinese'],₹550 FOR TWO,41.0,False,10 B  Nehru Road  New Model School  Vakola  Santacruz East  Mumbai,Non-Veg,Medium,Restaurant: Hotel Sadichha. Area: Santacruz East. Cuisine: ['North Indian'  'Chinese']. Budget: Medium. Rating: 4.2. Reviews: 50+ ratings. Diet: Non-Veg. Delivery: 41.0 mins. Address: 10 B  Nehru Road  New Model School  Vakola  Santacruz East  Mumbai.
SHANE AHMEDI HOTEL,Mumbai,Kurla,--,Too Few Ratings,['Indian'  'Chinese'  'North Indian'],₹300 FOR TWO,39.0,False,V.T.N  NAGAR  S.G BARVE MARG CHEMBUR  SUMAN NAGAR  GREATER MUMBAI WARD - M/W   GREATER MUMBAI   MAHARASHTRA - 400071,Non-Veg,Medium,Restaurant: SHANE AHMEDI HOTEL. Area: Kurla. Cuisine: ['Indian'  'Chinese'  'North Indian']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 39.0 mins. Address: V.T.N  NAGAR  S.G BARVE MARG CHEMBUR  SUMAN NAGAR  GREATER MUMBAI WARD - M/W   GREATER MUMBAI   MAHARASHTRA - 400071.
TONIC REST-O-BAR,Mumbai,Scruz Bandra East,--,Too Few Ratings,['Indian'  'Chinese'],₹400 FOR TWO,40.0,False,SHOP NO G 1/2  GROUND FLOOR  BLDG NO 1/A  SRA CO OP HSG SOC  NR GOVT COLONY  BLDG NO 7  BHARAT NAGA ROAD  BANDRA EAST  MUMBAI-400051  Greater Mumbai  Maharashtra-400051,Non-Veg,Medium,Restaurant: TONIC REST-O-BAR. Area: Scruz Bandra East. Cuisine: ['Indian'  'Chinese']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 40.0 mins. Address: SHOP NO G 1/2  GROUND FLOOR  BLDG NO 1/A  SRA CO OP HSG SOC  NR GOVT COLONY  BLDG NO 7  BHARAT NAGA ROAD  BANDRA EAST  MUMBAI-400051  Greater Mumbai  Maharashtra-400051.
Taj Darbar Indian And  chinese Restaurant,Mumbai,Ghatkopar West,3.7,20+ ratings,['Indian'  'North Indian'  'Tandoor'  'Mughlai'  'Desserts'],₹199 FOR TWO,37.0,False,Shop No 16  Porbandarwala Chawl No 7.  Chirag Nagar  Ghatkopar West  Mumbai  Maharashtra 400086  India,Non-Veg,Low,Restaurant: Taj Darbar Indian And  chinese Restaurant. Area: Ghatkopar West. Cuisine: ['Indian'  'North Indian'  'Tandoor'  'Mughlai'  'Desserts']. Budget: Low. Rating: 3.7. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 37.0 mins. Address: Shop No 16  Porbandarwala Chawl No 7.  Chirag Nagar  Ghatkopar West  Mumbai  Maharashtra 400086  India.
Sara India Da Mini R,Mumbai,Scruz Bandra East,--,Too Few Ratings,['Biryani'  'Indian'  'Tandoor'  'Punjabi'],₹300 FOR TWO,49.0,False,sant dhyaneshwar nagar bandra east Kherwadi  greater mumbai ward- H/E  Greater Mumbai,Non-Veg,Medium,Restaurant: Sara India Da Mini R. Area: Scruz Bandra East. Cuisine: ['Biryani'  'Indian'  'Tandoor'  'Punjabi']. Budget: Medium. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 49.0 mins. Address: sant dhyaneshwar nagar bandra east Kherwadi  greater mumbai ward- H/E  Greater Mumbai.
New Bismillah Caterers,Mumbai,Santacruz East,3.6,20+ ratings,['Biryani'  'Indian'],₹300 FOR TWO,36.0,False,Wing-A  Rajindra Kambali Rd  Siddharath Nagar  Vakola  Santacruz East  Mumbai  Maharashtra 400055  India,Non-Veg,Medium,Restaurant: New Bismillah Caterers. Area: Santacruz East. Cuisine: ['Biryani'  'Indian']. Budget: Medium. Rating: 3.6. Reviews: 20+ ratings. Diet: Non-Veg. Delivery: 36.0 mins. Address: Wing-A  Rajindra Kambali Rd  Siddharath Nagar  Vakola  Santacruz East  Mumbai  Maharashtra 400055  India.
Dola kitchen and bar,Mumbai,Marol Sakinaka,--,Too Few Ratings,['Chinese'  'North Indian'  'Seafood'  'Pan-Asian'],₹850 FOR TWO,45.0,False,Ground floor 1 2 3 Amar industrial Estate  Andheri - Kurla Rd  Safed Pul  Saki Naka  Mumbai  Maharashtra 400072  India,Non-Veg,High,Restaurant: Dola kitchen and bar. Area: Marol Sakinaka. Cuisine: ['Chinese'  'North Indian'  'Seafood'  'Pan-Asian']. Budget: High. Rating: --. Reviews: Too Few Ratings. Diet: Non-Veg. Delivery: 45.0 mins. Address: Ground floor 1 2 3 Amar industrial Estate  Andheri - Kurla Rd  Safed Pul  Saki Naka  Mumbai  Maharashtra 400072  India.
